"","site","region","scenario","year","water_year_type","flow_metric","current_value_final","current_value_note","reference_value_final","reference_value_note","watercon_value_final","watercon_value_note","deltah_cur_ref_final","deltaH_watercon_ref_final"
"1502",201040,"Aliso",NA,1994,"Moderate","SP_Dur",15,"original",80,"original",15,"original",-65,-65
"1503",201040,"Aliso",NA,1994,"Moderate","SP_Tim",211,"original",179,"original",211,"original",32,32
"1504",201040,"Aliso",NA,1995,"Wet","DS_Dur_WS",199,"original",253,"original",199,"original",-54,-54
"1505",201040,"Aliso",NA,1995,"Wet","SP_Dur",91,"original",11,"original",91,"original",80,80
"1506",201040,"Aliso",NA,1995,"Wet","SP_Tim",177,"original",177,"original",177,"original",0,0
"1507",201040,"Aliso",NA,1996,"Moderate","DS_Dur_WS",167,"original",187,"original",170,"original",-20,-17
"1508",201040,"Aliso",NA,1996,"Moderate","SP_Dur",35,"original",95,"original",32,"original",-60,-63
"1509",201040,"Aliso",NA,1996,"Moderate","SP_Tim",204,"original",168,"original",204,"original",36,36
"1510",201040,"Aliso",NA,1997,"Moderate","DS_Dur_WS",281,"original",289,"original",282,"original",-8,-7
"1511",201040,"Aliso",NA,1997,"Moderate","SP_Dur",16,"original",16,"original",15,"original",0,-1
"1512",201040,"Aliso",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"1513",201040,"Aliso",NA,1998,"Wet","DS_Dur_WS",155,"original",NA,"original",157,"original",NA,NA
"1514",201040,"Aliso",NA,1998,"Wet","SP_Dur",51,"original",58,"original",51,"original",-7,-7
"1515",201040,"Aliso",NA,1998,"Wet","SP_Tim",186,"original",180,"original",186,"original",6,6
"1516",201040,"Aliso",NA,1999,"Dry","DS_Dur_WS",272,"original",NA,"original",267,"original",NA,NA
"1517",201040,"Aliso",NA,1999,"Dry","SP_Dur",20,"original",115,"original",25,"original",-95,-90
"1518",201040,"Aliso",NA,1999,"Dry","SP_Tim",197,"original",161,"original",197,"original",36,36
"1519",201040,"Aliso",NA,2000,"Moderate","DS_Dur_WS",170,"original",182,"original",171,"original",-12,-11
"1520",201040,"Aliso",NA,2000,"Moderate","SP_Dur",12,"original",108,"original",12,"original",-96,-96
"1521",201040,"Aliso",NA,2000,"Moderate","SP_Tim",203,"original",160,"original",203,"original",43,43
"1522",201040,"Aliso",NA,2001,"Wet","DS_Dur_WS",188,"original",NA,"original",189,"original",NA,NA
"1523",201040,"Aliso",NA,2001,"Wet","SP_Dur",62,"original",100,"original",61,"original",-38,-39
"1524",201040,"Aliso",NA,2001,"Wet","SP_Tim",152,"original",164,"original",152,"original",-12,-12
"1525",201040,"Aliso",NA,2002,"Dry","DS_Dur_WS",147,"original",216,"original",150,"original",-69,-66
"1526",201040,"Aliso",NA,2002,"Dry","SP_Dur",89,"original",120,"original",86,"original",-31,-34
"1527",201040,"Aliso",NA,2002,"Dry","SP_Tim",161,"original",161,"original",161,"original",0,0
"1528",201040,"Aliso",NA,2003,"Wet","DS_Dur_WS",210,"original",NA,"original",219,"original",NA,NA
"1529",201040,"Aliso",NA,2003,"Wet","SP_Dur",18,"original",14,"original",9,"original",4,-5
"1530",201040,"Aliso",NA,2003,"Wet","SP_Tim",218,"original",170,"original",218,"original",48,48
"1531",201040,"Aliso",NA,2004,"Dry","DS_Dur_WS",144,"original",164,"original",146,"original",-20,-18
"1532",201040,"Aliso",NA,2004,"Dry","SP_Dur",82,"original",132,"original",80,"original",-50,-52
"1533",201040,"Aliso",NA,2004,"Dry","SP_Tim",152,"original",152,"original",152,"original",0,0
"1534",201040,"Aliso",NA,2005,"Wet","DS_Dur_WS",NA,"original",NA,"original",149,"original",NA,NA
"1535",201040,"Aliso",NA,2005,"Wet","SP_Dur",82,"original",107,"original",82,"original",-25,-25
"1536",201040,"Aliso",NA,2005,"Wet","SP_Tim",145,"original",147,"original",145,"original",-2,-2
"1537",201040,"Aliso",NA,2006,"Dry","DS_Dur_WS",172,"original",NA,"original",162,"original",NA,NA
"1538",201040,"Aliso",NA,2006,"Dry","SP_Dur",61,"original",116,"original",60,"original",-55,-56
"1539",201040,"Aliso",NA,2006,"Dry","SP_Tim",189,"original",165,"original",189,"original",24,24
"1540",201040,"Aliso",NA,2007,"Dry","DS_Dur_WS",201,"original",167,"original",194,"original",34,27
"1541",201040,"Aliso",NA,2007,"Dry","SP_Dur",11,"original",96,"original",18,"original",-85,-78
"1542",201040,"Aliso",NA,2007,"Dry","SP_Tim",205,"original",161,"original",205,"original",44,44
"1543",201040,"Aliso",NA,2008,"Dry","DS_Dur_WS",163,"original",199,"original",169,"original",-36,-30
"1544",201040,"Aliso",NA,2008,"Dry","SP_Dur",100,"original",98,"original",95,"original",2,-3
"1545",201040,"Aliso",NA,2008,"Dry","SP_Tim",150,"original",159,"original",150,"original",-9,-9
"1546",201040,"Aliso",NA,2009,"Dry","DS_Dur_WS",275,"original",223,"original",276,"original",52,53
"1547",201040,"Aliso",NA,2009,"Dry","SP_Dur",9,"original",108,"original",10,"original",-99,-98
"1548",201040,"Aliso",NA,2009,"Dry","SP_Tim",142,"original",134,"original",142,"original",8,8
"1549",201040,"Aliso",NA,2010,"Moderate","DS_Dur_WS",227,"original",223,"original",227,"original",4,4
"1550",201040,"Aliso",NA,2010,"Moderate","SP_Dur",76,"original",52,"original",76,"original",24,24
"1551",201040,"Aliso",NA,2010,"Moderate","SP_Tim",132,"original",160,"original",132,"original",-28,-28
"1552",201040,"Aliso",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"1553",201040,"Aliso",NA,2011,"Wet","SP_Dur",100,"original",103,"original",100,"original",-3,-3
"1554",201040,"Aliso",NA,2011,"Wet","SP_Tim",86,"original",86,"original",86,"original",0,0
"1555",201040,"Aliso",NA,2012,"Moderate","DS_Dur_WS",113,"original",NA,"original",117,"original",NA,NA
"1556",201040,"Aliso",NA,2012,"Moderate","SP_Dur",101,"original",121,"original",88,"original",-20,-33
"1557",201040,"Aliso",NA,2012,"Moderate","SP_Tim",199,"original",161,"original",212,"original",38,51
"1558",201040,"Aliso",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"1559",201040,"Aliso",NA,2013,"Dry","SP_Dur",12,"original",120,"original",18,"original",-108,-102
"1560",201040,"Aliso",NA,2013,"Dry","SP_Tim",221,"original",162,"original",221,"original",59,59
"1561",201040,"Aliso",NA,2014,"Dry","DS_Dur_WS",103,"original",NA,"original",101,"original",NA,NA
"1562",201040,"Aliso",NA,2014,"Dry","SP_Dur",162,"original",127,"original",163,"original",35,36
"1563",201040,"Aliso",NA,2014,"Dry","SP_Tim",154,"original",154,"original",154,"original",0,0
"1564",201040,"Aliso",NA,2015,"Moderate","DS_Dur_WS",129,"original",NA,"original",129,"original",NA,NA
"1565",201040,"Aliso",NA,2015,"Moderate","SP_Dur",74,"original",131,"original",73,"original",-57,-58
"1566",201040,"Aliso",NA,2015,"Moderate","SP_Tim",230,"original",162,"original",230,"original",68,68
"1567",201040,"Aliso",NA,2016,"Dry","DS_Dur_WS",263,"original",201,"original",262,"original",62,61
"1568",201040,"Aliso",NA,2016,"Dry","SP_Dur",11,"original",99,"original",12,"original",-88,-87
"1569",201040,"Aliso",NA,2016,"Dry","SP_Tim",162,"original",162,"original",162,"original",0,0
"1570",201040,"Aliso",NA,2017,"Wet","DS_Dur_WS",224,"original",NA,"original",224,"original",NA,NA
"1571",201040,"Aliso",NA,2017,"Wet","SP_Dur",86,"original",9,"original",86,"original",77,77
"1572",201040,"Aliso",NA,2017,"Wet","SP_Tim",143,"original",144,"original",143,"original",-1,-1
"1573",201040,"Aliso",NA,2018,"Dry","DS_Dur_WS",264,"original",NA,"original",264,"original",NA,NA
"1574",201040,"Aliso",NA,2018,"Dry","SP_Dur",24,"original",115,"original",24,"original",-91,-91
"1575",201040,"Aliso",NA,2018,"Dry","SP_Tim",165,"original",165,"original",165,"original",0,0
"1576",201041,"Aliso",NA,1994,"Moderate","DS_Dur_WS",221,"original",200,"original",221,"original",21,21
"1577",201041,"Aliso",NA,1994,"Moderate","SP_Dur",15,"original",76,"original",15,"original",-61,-61
"1578",201041,"Aliso",NA,1994,"Moderate","SP_Tim",211,"original",179,"original",211,"original",32,32
"1579",201041,"Aliso",NA,1995,"Wet","DS_Dur_WS",199,"original",259,"original",199,"original",-60,-60
"1580",201041,"Aliso",NA,1995,"Wet","SP_Dur",91,"original",12,"original",91,"original",79,79
"1581",201041,"Aliso",NA,1995,"Wet","SP_Tim",177,"original",177,"original",177,"original",0,0
"1582",201041,"Aliso",NA,1996,"Moderate","DS_Dur_WS",168,"original",196,"original",172,"original",-28,-24
"1583",201041,"Aliso",NA,1996,"Moderate","SP_Dur",34,"original",85,"original",31,"original",-51,-54
"1584",201041,"Aliso",NA,1996,"Moderate","SP_Tim",204,"original",168,"original",204,"original",36,36
"1585",201041,"Aliso",NA,1997,"Moderate","DS_Dur_WS",281,"original",289,"original",282,"original",-8,-7
"1586",201041,"Aliso",NA,1997,"Moderate","SP_Dur",16,"original",16,"original",15,"original",0,-1
"1587",201041,"Aliso",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"1588",201041,"Aliso",NA,1998,"Wet","DS_Dur_WS",154,"original",NA,"original",156,"original",NA,NA
"1589",201041,"Aliso",NA,1998,"Wet","SP_Dur",51,"original",56,"original",51,"original",-5,-5
"1590",201041,"Aliso",NA,1998,"Wet","SP_Tim",186,"original",180,"original",186,"original",6,6
"1591",201041,"Aliso",NA,1999,"Dry","DS_Dur_WS",270,"original",NA,"original",268,"original",NA,NA
"1592",201041,"Aliso",NA,1999,"Dry","SP_Dur",22,"original",113,"original",24,"original",-91,-89
"1593",201041,"Aliso",NA,1999,"Dry","SP_Tim",197,"original",161,"original",197,"original",36,36
"1594",201041,"Aliso",NA,2000,"Moderate","DS_Dur_WS",244,"original",189,"original",171,"original",55,-18
"1595",201041,"Aliso",NA,2000,"Moderate","SP_Dur",11,"original",101,"original",12,"original",-90,-89
"1596",201041,"Aliso",NA,2000,"Moderate","SP_Tim",203,"original",160,"original",203,"original",43,43
"1597",201041,"Aliso",NA,2001,"Wet","DS_Dur_WS",189,"original",NA,"original",189,"original",NA,NA
"1598",201041,"Aliso",NA,2001,"Wet","SP_Dur",61,"original",94,"original",61,"original",-33,-33
"1599",201041,"Aliso",NA,2001,"Wet","SP_Tim",152,"original",164,"original",152,"original",-12,-12
"1600",201041,"Aliso",NA,2002,"Dry","DS_Dur_WS",147,"original",218,"original",150,"original",-71,-68
"1601",201041,"Aliso",NA,2002,"Dry","SP_Dur",89,"original",118,"original",124,"original",-29,6
"1602",201041,"Aliso",NA,2002,"Dry","SP_Tim",161,"original",161,"original",123,"original",0,-38
"1603",201041,"Aliso",NA,2003,"Wet","DS_Dur_WS",210,"original",NA,"original",219,"original",NA,NA
"1604",201041,"Aliso",NA,2003,"Wet","SP_Dur",37,"original",22,"original",28,"original",15,6
"1605",201041,"Aliso",NA,2003,"Wet","SP_Tim",199,"original",170,"original",199,"original",29,29
"1606",201041,"Aliso",NA,2004,"Dry","DS_Dur_WS",145,"original",170,"original",147,"original",-25,-23
"1607",201041,"Aliso",NA,2004,"Dry","SP_Dur",81,"original",124,"original",78,"original",-43,-46
"1608",201041,"Aliso",NA,2004,"Dry","SP_Tim",152,"original",152,"original",152,"original",0,0
"1609",201041,"Aliso",NA,2005,"Wet","DS_Dur_WS",146,"original",NA,"original",149,"original",NA,NA
"1610",201041,"Aliso",NA,2005,"Wet","SP_Dur",82,"original",109,"original",82,"original",-27,-27
"1611",201041,"Aliso",NA,2005,"Wet","SP_Tim",145,"original",147,"original",145,"original",-2,-2
"1612",201041,"Aliso",NA,2006,"Dry","DS_Dur_WS",172,"original",NA,"original",173,"original",NA,NA
"1613",201041,"Aliso",NA,2006,"Dry","SP_Dur",61,"original",115,"original",60,"original",-54,-55
"1614",201041,"Aliso",NA,2006,"Dry","SP_Tim",189,"original",165,"original",189,"original",24,24
"1615",201041,"Aliso",NA,2007,"Dry","DS_Dur_WS",200,"original",194,"original",194,"original",6,0
"1616",201041,"Aliso",NA,2007,"Dry","SP_Dur",12,"original",91,"original",18,"original",-79,-73
"1617",201041,"Aliso",NA,2007,"Dry","SP_Tim",205,"original",161,"original",205,"original",44,44
"1618",201041,"Aliso",NA,2008,"Dry","DS_Dur_WS",164,"original",242,"original",169,"original",-78,-73
"1619",201041,"Aliso",NA,2008,"Dry","SP_Dur",99,"original",77,"original",95,"original",22,18
"1620",201041,"Aliso",NA,2008,"Dry","SP_Tim",150,"original",158,"original",150,"original",-8,-8
"1621",201041,"Aliso",NA,2009,"Dry","DS_Dur_WS",274,"original",229,"original",276,"original",45,47
"1622",201041,"Aliso",NA,2009,"Dry","SP_Dur",10,"original",103,"original",10,"original",-93,-93
"1623",201041,"Aliso",NA,2009,"Dry","SP_Tim",142,"original",133,"original",142,"original",9,9
"1624",201041,"Aliso",NA,2010,"Moderate","DS_Dur_WS",228,"original",229,"original",227,"original",-1,-2
"1625",201041,"Aliso",NA,2010,"Moderate","SP_Dur",75,"original",46,"original",76,"original",29,30
"1626",201041,"Aliso",NA,2010,"Moderate","SP_Tim",132,"original",160,"original",132,"original",-28,-28
"1627",201041,"Aliso",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"1628",201041,"Aliso",NA,2011,"Wet","SP_Dur",100,"original",101,"original",100,"original",-1,-1
"1629",201041,"Aliso",NA,2011,"Wet","SP_Tim",86,"original",86,"original",86,"original",0,0
"1630",201041,"Aliso",NA,2012,"Moderate","DS_Dur_WS",113,"original",NA,"original",117,"original",NA,NA
"1631",201041,"Aliso",NA,2012,"Moderate","SP_Dur",101,"original",120,"original",101,"original",-19,-19
"1632",201041,"Aliso",NA,2012,"Moderate","SP_Tim",199,"original",161,"original",199,"original",38,38
"1633",201041,"Aliso",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"1634",201041,"Aliso",NA,2013,"Dry","SP_Dur",12,"original",121,"original",12,"original",-109,-109
"1635",201041,"Aliso",NA,2013,"Dry","SP_Tim",221,"original",162,"original",221,"original",59,59
"1636",201041,"Aliso",NA,2014,"Dry","DS_Dur_WS",102,"original",NA,"original",102,"original",NA,NA
"1637",201041,"Aliso",NA,2014,"Dry","SP_Dur",163,"original",129,"original",163,"original",34,34
"1638",201041,"Aliso",NA,2014,"Dry","SP_Tim",154,"original",154,"original",154,"original",0,0
"1639",201041,"Aliso",NA,2015,"Moderate","DS_Dur_WS",129,"original",NA,"original",129,"original",NA,NA
"1640",201041,"Aliso",NA,2015,"Moderate","SP_Dur",73,"original",141,"original",73,"original",-68,-68
"1641",201041,"Aliso",NA,2015,"Moderate","SP_Tim",230,"original",162,"original",230,"original",68,68
"1642",201041,"Aliso",NA,2016,"Dry","DS_Dur_WS",263,"original",180,"original",262,"original",83,82
"1643",201041,"Aliso",NA,2016,"Dry","SP_Dur",11,"original",122,"original",12,"original",-111,-110
"1644",201041,"Aliso",NA,2016,"Dry","SP_Tim",162,"original",162,"original",162,"original",0,0
"1645",201041,"Aliso",NA,2017,"Wet","DS_Dur_WS",224,"original",NA,"original",224,"original",NA,NA
"1646",201041,"Aliso",NA,2017,"Wet","SP_Dur",86,"original",9,"original",86,"original",77,77
"1647",201041,"Aliso",NA,2017,"Wet","SP_Tim",143,"original",144,"original",143,"original",-1,-1
"1648",201041,"Aliso",NA,2018,"Dry","DS_Dur_WS",264,"original",NA,"original",264,"original",NA,NA
"1649",201041,"Aliso",NA,2018,"Dry","SP_Dur",24,"original",138,"original",24,"original",-114,-114
"1650",201041,"Aliso",NA,2018,"Dry","SP_Tim",165,"original",165,"original",165,"original",0,0
"1651",201050,"Aliso",NA,1994,"Moderate","DS_Dur_WS",202,"original",162,"original",198,"original",40,36
"1652",201050,"Aliso",NA,1994,"Moderate","SP_Dur",31,"original",79,"original",30,"original",-48,-49
"1653",201050,"Aliso",NA,1994,"Moderate","SP_Tim",213,"original",212,"original",213,"original",1,1
"1654",201050,"Aliso",NA,1995,"Wet","DS_Dur_WS",219,"original",NA,"original",219,"original",NA,NA
"1655",201050,"Aliso",NA,1995,"Wet","SP_Dur",13,"original",77,"original",11,"original",-64,-66
"1656",201050,"Aliso",NA,1995,"Wet","SP_Tim",203,"original",165,"original",203,"original",38,38
"1657",201050,"Aliso",NA,1996,"Moderate","DS_Dur_WS",141,"original",113,"original",163,"original",28,50
"1658",201050,"Aliso",NA,1996,"Moderate","SP_Dur",43,"original",119,"original",20,"original",-76,-99
"1659",201050,"Aliso",NA,1996,"Moderate","SP_Tim",204,"original",168,"original",204,"original",36,36
"1660",201050,"Aliso",NA,1997,"Moderate","DS_Dur_WS",283,"original",237,"original",284,"original",46,47
"1661",201050,"Aliso",NA,1997,"Moderate","SP_Dur",12,"original",123,"original",12,"original",-111,-111
"1662",201050,"Aliso",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"1663",201050,"Aliso",NA,1998,"Wet","DS_Dur_WS",147,"original",NA,"original",148,"original",NA,NA
"1664",201050,"Aliso",NA,1998,"Wet","SP_Dur",43,"original",73,"original",42,"original",-30,-31
"1665",201050,"Aliso",NA,1998,"Wet","SP_Tim",196,"original",180,"original",196,"original",16,16
"1666",201050,"Aliso",NA,1999,"Dry","DS_Dur_WS",238,"original",NA,"original",247,"original",NA,NA
"1667",201050,"Aliso",NA,1999,"Dry","SP_Dur",47,"original",126,"original",38,"original",-79,-88
"1668",201050,"Aliso",NA,1999,"Dry","SP_Tim",197,"original",196,"original",197,"original",1,1
"1669",201050,"Aliso",NA,2000,"Moderate","DS_Dur_WS",243,"original",187,"original",243,"original",56,56
"1670",201050,"Aliso",NA,2000,"Moderate","SP_Dur",11,"original",55,"original",11,"original",-44,-44
"1671",201050,"Aliso",NA,2000,"Moderate","SP_Tim",204,"original",203,"original",204,"original",1,1
"1672",201050,"Aliso",NA,2001,"Wet","DS_Dur_WS",156,"original",NA,"original",171,"original",NA,NA
"1673",201050,"Aliso",NA,2001,"Wet","SP_Dur",91,"original",92,"original",66,"original",-1,-26
"1674",201050,"Aliso",NA,2001,"Wet","SP_Tim",152,"original",152,"original",152,"original",0,0
"1675",201050,"Aliso",NA,2002,"Dry","DS_Dur_WS",134,"original",NA,"original",194,"original",NA,NA
"1676",201050,"Aliso",NA,2002,"Dry","SP_Dur",80,"original",NA,"original",78,"original",NA,NA
"1677",201050,"Aliso",NA,2002,"Dry","SP_Tim",183,"original",NA,"original",161,"original",NA,NA
"1678",201050,"Aliso",NA,2003,"Wet","DS_Dur_WS",191,"original",NA,"original",216,"original",NA,NA
"1679",201050,"Aliso",NA,2003,"Wet","SP_Dur",36,"original",75,"original",11,"original",-39,-64
"1680",201050,"Aliso",NA,2003,"Wet","SP_Tim",218,"original",170,"original",218,"original",48,48
"1681",201050,"Aliso",NA,2004,"Dry","DS_Dur_WS",134,"original",130,"original",159,"original",4,29
"1682",201050,"Aliso",NA,2004,"Dry","SP_Dur",90,"original",62,"original",66,"original",28,4
"1683",201050,"Aliso",NA,2004,"Dry","SP_Tim",152,"original",184,"original",152,"original",-32,-32
"1684",201050,"Aliso",NA,2005,"Wet","DS_Dur_WS",NA,"original",NA,"original",141,"original",NA,NA
"1685",201050,"Aliso",NA,2005,"Wet","SP_Dur",13,"original",80,"original",13,"original",-67,-67
"1686",201050,"Aliso",NA,2005,"Wet","SP_Tim",213,"original",149,"original",213,"original",64,64
"1687",201050,"Aliso",NA,2006,"Dry","DS_Dur_WS",NA,"original",NA,"original",146,"original",NA,NA
"1688",201050,"Aliso",NA,2006,"Dry","SP_Dur",58,"original",135,"original",9,"original",-77,-126
"1689",201050,"Aliso",NA,2006,"Dry","SP_Tim",253,"original",189,"original",237,"original",64,48
"1690",201050,"Aliso",NA,2007,"Dry","DS_Dur_WS",153,"original",NA,"original",188,"original",NA,NA
"1691",201050,"Aliso",NA,2007,"Dry","SP_Dur",55,"original",NA,"original",20,"original",NA,NA
"1692",201050,"Aliso",NA,2007,"Dry","SP_Tim",206,"original",NA,"original",206,"original",NA,NA
"1693",201050,"Aliso",NA,2008,"Dry","DS_Dur_WS",253,"original",77,"original",184,"original",176,107
"1694",201050,"Aliso",NA,2008,"Dry","SP_Dur",9,"original",167,"original",80,"original",-158,-87
"1695",201050,"Aliso",NA,2008,"Dry","SP_Tim",150,"original",150,"original",150,"original",0,0
"1696",201050,"Aliso",NA,2009,"Dry","DS_Dur_WS",269,"original",146,"original",274,"original",123,128
"1697",201050,"Aliso",NA,2009,"Dry","SP_Dur",22,"original",187,"original",20,"original",-165,-167
"1698",201050,"Aliso",NA,2009,"Dry","SP_Tim",135,"original",133,"original",135,"original",2,2
"1699",201050,"Aliso",NA,2010,"Moderate","DS_Dur_WS",145,"original",216,"original",164,"original",-71,-52
"1700",201050,"Aliso",NA,2010,"Moderate","SP_Dur",100,"original",87,"original",84,"original",13,-3
"1701",201050,"Aliso",NA,2010,"Moderate","SP_Tim",132,"original",132,"original",132,"original",0,0
"1702",201050,"Aliso",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",152,"original",NA,NA
"1703",201050,"Aliso",NA,2011,"Wet","SP_Dur",175,"original",118,"original",153,"original",57,35
