"","site","Hydro_Metric","Biol","Threshold","Bio_threshold","High","Low","Direction"
"1021",301030,"SP_Dur","ASCI","Threshold50",0.75,100,NA,"High"
"1022",301030,"SP_Dur","ASCI","Threshold50",0.86,100,NA,"High"
"1023",301030,"SP_Dur","ASCI","Threshold50",0.94,100,NA,"High"
"1024",301030,"SP_Dur","ASCI","Threshold75",0.75,66.6666666666667,33.3333333333333,"High"
"1025",301030,"SP_Dur","ASCI","Threshold75",0.86,75,25,"High"
"1026",301030,"SP_Dur","ASCI","Threshold75",0.94,60,40,"High"
"1027",301030,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1028",301030,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1029",301030,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1030",301030,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1031",301030,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1032",301030,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1033",301030,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1034",401070,"DS_Dur_WS","ASCI","Threshold75",0.75,NA,100,"Low"
"1035",401070,"DS_Dur_WS","ASCI","Threshold75",0.86,NA,100,"Low"
"1036",401070,"DS_Dur_WS","ASCI","Threshold75",0.94,50,50,"Uncertain"
"1037",401070,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1038",401070,"DS_Dur_WS","CSCI","Threshold50",0.79,NA,100,"Low"
"1039",401070,"DS_Dur_WS","CSCI","Threshold50",0.92,50,50,"Uncertain"
"1040",401070,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"1041",401070,"DS_Dur_WS","CSCI","Threshold75",0.79,NA,100,"Low"
"1042",401070,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"1043",401070,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1044",401070,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1045",401070,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1046",401070,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1047",401070,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"1048",401070,"SP_Dur","ASCI","Threshold25",0.86,100,NA,"High"
"1049",401070,"SP_Dur","ASCI","Threshold25",0.94,100,NA,"High"
"1050",401070,"SP_Dur","ASCI","Threshold50",0.75,100,NA,"High"
"1051",401070,"SP_Dur","ASCI","Threshold50",0.86,100,NA,"High"
"1052",401070,"SP_Dur","ASCI","Threshold50",0.94,100,NA,"High"
"1053",401070,"SP_Dur","ASCI","Threshold75",0.75,100,NA,"High"
"1054",401070,"SP_Dur","ASCI","Threshold75",0.86,66.6666666666667,33.3333333333333,"High"
"1055",401070,"SP_Dur","ASCI","Threshold75",0.94,66.6666666666667,33.3333333333333,"High"
"1056",401080,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1057",401080,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1058",401080,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1059",401080,"DS_Dur_WS","ASCI","Threshold50",0.75,66.6666666666667,33.3333333333333,"High"
"1060",401080,"DS_Dur_WS","ASCI","Threshold50",0.86,66.6666666666667,33.3333333333333,"High"
"1061",401080,"DS_Dur_WS","ASCI","Threshold50",0.94,87.5,12.5,"High"
"1062",401080,"DS_Dur_WS","ASCI","Threshold75",0.75,71.4285714285714,28.5714285714286,"High"
"1063",401080,"DS_Dur_WS","ASCI","Threshold75",0.86,71.4285714285714,28.5714285714286,"High"
"1064",401080,"DS_Dur_WS","ASCI","Threshold75",0.94,77.7777777777778,22.2222222222222,"High"
"1065",401080,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1066",401080,"DS_Dur_WS","CSCI","Threshold25",0.92,87.5,12.5,"High"
"1067",401080,"DS_Dur_WS","CSCI","Threshold50",0.63,50,50,"Uncertain"
"1068",401080,"DS_Dur_WS","CSCI","Threshold50",0.79,71.4285714285714,28.5714285714286,"High"
"1069",401080,"DS_Dur_WS","CSCI","Threshold50",0.92,77.7777777777778,22.2222222222222,"High"
"1070",401080,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"1071",401080,"DS_Dur_WS","CSCI","Threshold75",0.79,71.4285714285714,28.5714285714286,"High"
"1072",401080,"DS_Dur_WS","CSCI","Threshold75",0.92,63.6363636363636,36.3636363636364,"High"
"1073",401080,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"1074",401080,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1075",401080,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1076",401080,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1077",401080,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1078",401080,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"1079",401080,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1080",401080,"SP_Dur","ASCI","Threshold25",0.75,42.8571428571429,57.1428571428571,"Uncertain"
"1081",401080,"SP_Dur","ASCI","Threshold25",0.86,30.7692307692308,69.2307692307692,"Low"
"1082",401080,"SP_Dur","ASCI","Threshold25",0.94,28.5714285714286,71.4285714285714,"Low"
"1083",401080,"SP_Dur","ASCI","Threshold50",0.75,28.5714285714286,71.4285714285714,"Low"
"1084",401080,"SP_Dur","ASCI","Threshold50",0.86,33.3333333333333,66.6666666666667,"Low"
"1085",401080,"SP_Dur","ASCI","Threshold50",0.94,33.3333333333333,66.6666666666667,"Low"
"1086",401080,"SP_Dur","ASCI","Threshold75",0.75,33.3333333333333,66.6666666666667,"Low"
"1087",401080,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"1088",401080,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1089",401080,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1090",401080,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1091",401080,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1092",401080,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1093",401080,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1094",401080,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1095",401080,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1096",401080,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1097",401080,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1098",401100,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1099",401100,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1100",401100,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1101",401100,"DS_Dur_WS","ASCI","Threshold75",0.75,40,60,"Low"
"1102",401100,"DS_Dur_WS","ASCI","Threshold75",0.86,50,50,"Uncertain"
"1103",401100,"DS_Dur_WS","ASCI","Threshold75",0.94,57.1428571428571,42.8571428571429,"Uncertain"
"1104",401100,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1105",401100,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1106",401100,"DS_Dur_WS","CSCI","Threshold50",0.79,50,50,"Uncertain"
"1107",401100,"DS_Dur_WS","CSCI","Threshold50",0.92,57.1428571428571,42.8571428571429,"Uncertain"
"1108",401100,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"1109",401100,"DS_Dur_WS","CSCI","Threshold75",0.79,44.4444444444444,55.5555555555556,"Uncertain"
"1110",401100,"DS_Dur_WS","CSCI","Threshold75",0.92,40,60,"Low"
"1111",401100,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1112",401100,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1113",401100,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1114",401100,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1115",401100,"SP_Dur","ASCI","Threshold25",0.75,25,75,"Low"
"1116",401100,"SP_Dur","ASCI","Threshold25",0.86,40,60,"Low"
"1117",401100,"SP_Dur","ASCI","Threshold25",0.94,50,50,"Uncertain"
"1118",401100,"SP_Dur","ASCI","Threshold50",0.75,42.8571428571429,57.1428571428571,"Uncertain"
"1119",401100,"SP_Dur","ASCI","Threshold50",0.86,40,60,"Low"
"1120",401100,"SP_Dur","ASCI","Threshold50",0.94,37.5,62.5,"Low"
"1121",401100,"SP_Dur","ASCI","Threshold75",0.75,35.2941176470588,64.7058823529412,"Low"
"1122",401100,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"1123",401100,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1124",401100,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1125",401100,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1126",401100,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1127",401100,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1128",401100,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1129",401100,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1130",401100,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1131",401100,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1132",401100,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1133",401101,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1134",401101,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1135",401101,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1136",401101,"Q99","CSCI","Threshold75",0.92,NA,100,"Low"
"1137",401110,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1138",401110,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1139",401110,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1140",401110,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1141",401110,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1142",401110,"DS_Dur_WS","ASCI","Threshold50",0.94,87.5,12.5,"High"
"1143",401110,"DS_Dur_WS","ASCI","Threshold75",0.75,28.5714285714286,71.4285714285714,"Low"
"1144",401110,"DS_Dur_WS","ASCI","Threshold75",0.86,44.4444444444444,55.5555555555556,"Uncertain"
"1145",401110,"DS_Dur_WS","ASCI","Threshold75",0.94,58.3333333333333,41.6666666666667,"Uncertain"
"1146",401110,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1147",401110,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1148",401110,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1149",401110,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"1150",401110,"DS_Dur_WS","CSCI","Threshold50",0.92,70,30,"High"
"1151",401110,"DS_Dur_WS","CSCI","Threshold75",0.63,40,60,"Low"
"1152",401110,"DS_Dur_WS","CSCI","Threshold75",0.79,50,50,"Uncertain"
"1153",401110,"DS_Dur_WS","CSCI","Threshold75",0.92,53.8461538461538,46.1538461538462,"Uncertain"
"1154",401110,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1155",401110,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1156",401110,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1157",401110,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1158",401110,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1159",401110,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"1160",401110,"SP_Dur","ASCI","Threshold25",0.86,50,50,"Uncertain"
"1161",401110,"SP_Dur","ASCI","Threshold25",0.94,50,50,"Uncertain"
"1162",401110,"SP_Dur","ASCI","Threshold50",0.75,50,50,"Uncertain"
"1163",401110,"SP_Dur","ASCI","Threshold50",0.86,50,50,"Uncertain"
"1164",401110,"SP_Dur","ASCI","Threshold50",0.94,60,40,"High"
"1165",401110,"SP_Dur","ASCI","Threshold75",0.75,50,50,"Uncertain"
"1166",401110,"SP_Dur","ASCI","Threshold75",0.86,40,60,"Low"
"1167",401110,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1168",401110,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1169",401110,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1170",401110,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1171",401110,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1172",401110,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1173",401110,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1174",401110,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1175",401110,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1176",401120,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1177",401120,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1178",401120,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1179",401120,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1180",401120,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1181",401120,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1182",401120,"DS_Dur_WS","ASCI","Threshold75",0.75,75,25,"High"
"1183",401120,"DS_Dur_WS","ASCI","Threshold75",0.86,75,25,"High"
"1184",401120,"DS_Dur_WS","ASCI","Threshold75",0.94,81.8181818181818,18.1818181818182,"High"
"1185",401120,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1186",401120,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1187",401120,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1188",401120,"DS_Dur_WS","CSCI","Threshold50",0.79,85.7142857142857,14.2857142857143,"High"
"1189",401120,"DS_Dur_WS","CSCI","Threshold50",0.92,90,10,"High"
"1190",401120,"DS_Dur_WS","CSCI","Threshold75",0.63,75,25,"High"
"1191",401120,"DS_Dur_WS","CSCI","Threshold75",0.79,77.7777777777778,22.2222222222222,"High"
"1192",401120,"DS_Dur_WS","CSCI","Threshold75",0.92,84.6153846153846,15.3846153846154,"High"
"1193",401120,"Q99","ASCI","Threshold25",0.75,NA,100,"Low"
"1194",401120,"Q99","ASCI","Threshold25",0.86,NA,100,"Low"
"1195",401120,"Q99","ASCI","Threshold25",0.94,NA,100,"Low"
"1196",401120,"Q99","ASCI","Threshold50",0.75,NA,100,"Low"
"1197",401120,"Q99","ASCI","Threshold50",0.86,NA,100,"Low"
"1198",401120,"Q99","ASCI","Threshold50",0.94,NA,100,"Low"
"1199",401120,"Q99","ASCI","Threshold75",0.75,NA,100,"Low"
"1200",401120,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1201",401120,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1202",401120,"Q99","CSCI","Threshold25",0.63,NA,100,"Low"
"1203",401120,"Q99","CSCI","Threshold25",0.79,NA,100,"Low"
"1204",401120,"Q99","CSCI","Threshold25",0.92,NA,100,"Low"
"1205",401120,"Q99","CSCI","Threshold50",0.63,NA,100,"Low"
"1206",401120,"Q99","CSCI","Threshold50",0.79,NA,100,"Low"
"1207",401120,"Q99","CSCI","Threshold50",0.92,NA,100,"Low"
"1208",401120,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1209",401120,"Q99","CSCI","Threshold75",0.79,NA,100,"Low"
"1210",401120,"Q99","CSCI","Threshold75",0.92,NA,100,"Low"
"1211",401120,"SP_Dur","ASCI","Threshold25",0.75,50,50,"Uncertain"
"1212",401120,"SP_Dur","ASCI","Threshold25",0.86,33.3333333333333,66.6666666666667,"Low"
"1213",401120,"SP_Dur","ASCI","Threshold25",0.94,33.3333333333333,66.6666666666667,"Low"
"1214",401120,"SP_Dur","ASCI","Threshold50",0.75,25,75,"Low"
"1215",401120,"SP_Dur","ASCI","Threshold50",0.86,20,80,"Low"
"1216",401120,"SP_Dur","ASCI","Threshold50",0.94,20,80,"Low"
"1217",401120,"SP_Dur","ASCI","Threshold75",0.75,16.6666666666667,83.3333333333333,"Low"
"1218",401120,"SP_Dur","ASCI","Threshold75",0.86,28.5714285714286,71.4285714285714,"Low"
"1219",401120,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1220",401120,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1221",401120,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1222",401120,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1223",401120,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1224",401120,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1225",401120,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1226",401120,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1227",401120,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1228",401120,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1229",401121,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1230",401121,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1231",401121,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1232",401121,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"1233",401121,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"1234",401121,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"1235",401121,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1236",401121,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1237",401121,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"1238",401121,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"1239",401121,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"1240",401121,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"1241",401121,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"1242",401121,"Q99","ASCI","Threshold25",0.86,NA,100,"Low"
"1243",401121,"Q99","ASCI","Threshold25",0.94,NA,100,"Low"
"1244",401121,"Q99","ASCI","Threshold50",0.75,NA,100,"Low"
"1245",401121,"Q99","ASCI","Threshold50",0.86,NA,100,"Low"
"1246",401121,"Q99","ASCI","Threshold50",0.94,NA,100,"Low"
"1247",401121,"Q99","ASCI","Threshold75",0.75,NA,100,"Low"
"1248",401121,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1249",401121,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1250",401121,"Q99","CSCI","Threshold25",0.92,NA,100,"Low"
"1251",401121,"Q99","CSCI","Threshold50",0.63,NA,100,"Low"
"1252",401121,"Q99","CSCI","Threshold50",0.79,NA,100,"Low"
"1253",401121,"Q99","CSCI","Threshold50",0.92,NA,100,"Low"
"1254",401121,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1255",401121,"Q99","CSCI","Threshold75",0.79,NA,100,"Low"
"1256",401121,"Q99","CSCI","Threshold75",0.92,NA,100,"Low"
"1257",401121,"SP_Dur","ASCI","Threshold25",0.86,NA,100,"Low"
"1258",401121,"SP_Dur","ASCI","Threshold25",0.94,NA,100,"Low"
"1259",401121,"SP_Dur","ASCI","Threshold50",0.75,NA,100,"Low"
"1260",401121,"SP_Dur","ASCI","Threshold50",0.86,NA,100,"Low"
"1261",401121,"SP_Dur","ASCI","Threshold50",0.94,NA,100,"Low"
"1262",401121,"SP_Dur","ASCI","Threshold75",0.75,NA,100,"Low"
"1263",401121,"SP_Dur","ASCI","Threshold75",0.86,NA,100,"Low"
"1264",401121,"SP_Dur","ASCI","Threshold75",0.94,NA,100,"Low"
"1265",401121,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1266",401121,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1267",401121,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1268",401121,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1269",401121,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1270",401121,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1271",401121,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1272",401121,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1273",401121,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1274",402010,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1275",402010,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1276",402010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1277",402010,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1278",402010,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1279",402010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1280",402010,"DS_Dur_WS","ASCI","Threshold75",0.75,83.3333333333333,16.6666666666667,"High"
"1281",402010,"DS_Dur_WS","ASCI","Threshold75",0.86,71.4285714285714,28.5714285714286,"High"
"1282",402010,"DS_Dur_WS","ASCI","Threshold75",0.94,71.4285714285714,28.5714285714286,"High"
"1283",402010,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1284",402010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1285",402010,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1286",402010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"1287",402010,"DS_Dur_WS","CSCI","Threshold50",0.92,83.3333333333333,16.6666666666667,"High"
"1288",402010,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"1289",402010,"DS_Dur_WS","CSCI","Threshold75",0.79,71.4285714285714,28.5714285714286,"High"
"1290",402010,"DS_Dur_WS","CSCI","Threshold75",0.92,62.5,37.5,"High"
"1291",402010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1292",402010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1293",402010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1294",402010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1295",402010,"SP_Dur","ASCI","Threshold25",0.75,33.3333333333333,66.6666666666667,"Low"
"1296",402010,"SP_Dur","ASCI","Threshold25",0.86,16.6666666666667,83.3333333333333,"Low"
"1297",402010,"SP_Dur","ASCI","Threshold25",0.94,16.6666666666667,83.3333333333333,"Low"
"1298",402010,"SP_Dur","ASCI","Threshold50",0.75,12.5,87.5,"Low"
"1299",402010,"SP_Dur","ASCI","Threshold50",0.86,16.6666666666667,83.3333333333333,"Low"
"1300",402010,"SP_Dur","ASCI","Threshold50",0.94,12.5,87.5,"Low"
"1301",402010,"SP_Dur","ASCI","Threshold75",0.75,17.6470588235294,82.3529411764706,"Low"
"1302",402010,"SP_Dur","ASCI","Threshold75",0.86,17.6470588235294,82.3529411764706,"Low"
"1303",402010,"SP_Dur","ASCI","Threshold75",0.94,16.6666666666667,83.3333333333333,"Low"
"1304",402010,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1305",402010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1306",402010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1307",402010,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1308",402010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1309",402010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1310",402010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1311",402010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1312",402010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1313",402020,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1314",402020,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1315",402020,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1316",402020,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1317",402020,"DS_Dur_WS","ASCI","Threshold50",0.86,85.7142857142857,14.2857142857143,"High"
"1318",402020,"DS_Dur_WS","ASCI","Threshold50",0.94,90,10,"High"
"1319",402020,"DS_Dur_WS","ASCI","Threshold75",0.75,70,30,"High"
"1320",402020,"DS_Dur_WS","ASCI","Threshold75",0.86,70,30,"High"
"1321",402020,"DS_Dur_WS","ASCI","Threshold75",0.94,75,25,"High"
"1322",402020,"DS_Dur_WS","CSCI","Threshold25",0.63,100,NA,"High"
"1323",402020,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1324",402020,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1325",402020,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1326",402020,"DS_Dur_WS","CSCI","Threshold50",0.79,87.5,12.5,"High"
"1327",402020,"DS_Dur_WS","CSCI","Threshold50",0.92,75,25,"High"
"1328",402020,"DS_Dur_WS","CSCI","Threshold75",0.63,62.5,37.5,"High"
"1329",402020,"DS_Dur_WS","CSCI","Threshold75",0.79,64.2857142857143,35.7142857142857,"High"
"1330",402020,"DS_Dur_WS","CSCI","Threshold75",0.92,70.5882352941177,29.4117647058824,"High"
"1331",402020,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"1332",402020,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1333",402020,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"1334",402020,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1335",402020,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1336",402020,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"1337",402020,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1338",402020,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"1339",402020,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1340",402020,"SP_Dur","ASCI","Threshold25",0.75,25,75,"Low"
"1341",402020,"SP_Dur","ASCI","Threshold25",0.86,23.0769230769231,76.9230769230769,"Low"
"1342",402020,"SP_Dur","ASCI","Threshold25",0.94,26.6666666666667,73.3333333333333,"Low"
"1343",402020,"SP_Dur","ASCI","Threshold50",0.75,26.6666666666667,73.3333333333333,"Low"
"1344",402020,"SP_Dur","ASCI","Threshold50",0.86,27.7777777777778,72.2222222222222,"Low"
"1345",402020,"SP_Dur","ASCI","Threshold50",0.94,27.7777777777778,72.2222222222222,"Low"
"1346",402020,"SP_Dur","ASCI","Threshold75",0.75,27.7777777777778,72.2222222222222,"Low"
"1347",402020,"SP_Dur","ASCI","Threshold75",0.86,27.7777777777778,72.2222222222222,"Low"
"1348",402020,"SP_Dur","ASCI","Threshold75",0.94,30,70,"Low"
"1349",402020,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1350",402020,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1351",402020,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
